passenger_num,passenger_id,preference,assigned_seat,booked_flight,passed_security,arrival_time,joined_security,joined_boarding_queue,booked_flight_time
820,34,economy,21,Flight-859,1,2024-12-02 12:18:39,2024-12-02 12:18:39,2024-12-02 12:18:39,2024-12-02 07:08:39
821,59,economy,42,Flight-859,1,2024-12-02 12:08:39,2024-12-02 12:08:39,2024-12-02 12:18:39,2024-12-01 21:48:39
822,75,economy,35,Flight-859,1,2024-12-02 12:18:39,2024-12-02 12:18:39,2024-12-02 12:18:39,2024-12-02 04:48:39
823,35,business,10,Flight-859,1,2024-12-02 12:18:39,2024-12-02 12:18:39,2024-12-02 12:18:39,2024-12-01 20:38:39
824,85,business,2,Flight-859,1,2024-12-02 12:18:39,2024-12-02 12:18:39,2024-12-02 12:18:39,2024-12-02 07:58:39
825,87,economy,39,Flight-859,1,2024-12-02 12:08:39,2024-12-02 12:08:39,2024-12-02 12:18:39,2024-12-02 06:28:39
826,97,business,6,Flight-859,1,2024-12-02 12:18:39,2024-12-02 12:18:39,2024-12-02 12:18:39,2024-12-02 00:48:39
827,135,economy,48,Flight-859,1,2024-12-02 12:08:39,2024-12-02 12:08:39,2024-12-02 12:18:39,2024-12-02 08:48:39
828,26,economy,31,Flight-859,1,2024-12-02 12:18:39,2024-12-02 12:18:39,2024-12-02 12:18:39,2024-12-01 22:08:39
829,68,business,11,Flight-859,1,2024-12-02 12:18:39,2024-12-02 12:18:39,2024-12-02 12:28:39,2024-12-02 10:08:39
830,98,economy,29,Flight-859,1,2024-12-02 12:08:39,2024-12-02 12:08:39,2024-12-02 12:28:39,2024-12-02 08:18:39
831,19,business,12,Flight-859,1,2024-12-02 12:18:39,2024-12-02 12:18:39,2024-12-02 12:28:39,2024-12-02 09:18:39
832,145,economy,47,Flight-859,1,2024-12-02 12:18:39,2024-12-02 12:18:39,2024-12-02 12:28:39,2024-12-02 10:08:39
833,116,business,8,Flight-859,1,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-01 23:38:39
834,173,economy,32,Flight-859,1,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-02 06:18:39
835,53,economy,24,Flight-859,1,2024-12-02 12:18:39,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-02 10:58:39
836,147,economy,49,Flight-859,1,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-02 07:28:39
837,137,economy,34,Flight-859,1,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-02 10:08:39
838,194,business,9,Flight-859,1,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-02 06:28:39
839,55,economy,25,Flight-859,1,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-02 09:48:39
840,197,business,18,Flight-859,1,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-02 03:18:39
841,67,economy,38,Flight-859,1,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-02 00:58:39
842,70,business,13,Flight-859,1,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-02 05:48:39
843,148,economy,43,Flight-859,1,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-02 03:48:39
844,86,economy,33,Flight-859,1,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-02 10:28:39
845,71,business,3,Flight-859,1,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-02 06:08:39
846,65,economy,37,Flight-859,1,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-02 12:38:39,2024-12-01 21:28:39
847,166,business,20,Flight-859,1,2024-12-02 12:28:39,2024-12-02 12:28:39,2024-12-02 12:38:39,2024-12-02 06:28:39
848,161,business,4,Flight-859,1,2024-12-02 12:28:39,2024-12-02 12:38:39,2024-12-02 12:38:39,2024-12-02 09:18:39
849,17,economy,38,Flight-501,1,2024-12-02 13:48:39,2024-12-02 13:48:39,2024-12-02 13:48:39,2024-12-02 11:58:39
850,154,economy,33,Flight-501,1,2024-12-02 13:48:39,2024-12-02 13:48:39,2024-12-02 13:48:39,2024-12-01 22:18:39
851,160,economy,44,Flight-501,1,2024-12-02 13:48:39,2024-12-02 13:48:39,2024-12-02 13:48:39,2024-12-02 06:48:39
852,152,economy,39,Flight-501,1,2024-12-02 13:48:39,2024-12-02 13:48:39,2024-12-02 13:48:39,2024-12-02 11:48:39
853,171,economy,24,Flight-501,1,2024-12-02 13:38:39,2024-12-02 13:38:39,2024-12-02 13:48:39,2024-12-02 12:28:39
854,198,business,17,Flight-501,1,2024-12-02 13:48:39,2024-12-02 13:48:39,2024-12-02 13:48:39,2024-12-02 09:58:39
855,168,business,11,Flight-501,1,2024-12-02 13:48:39,2024-12-02 13:48:39,2024-12-02 13:48:39,2024-12-02 12:18:39
856,3,economy,45,Flight-501,1,2024-12-02 13:48:39,2024-12-02 13:48:39,2024-12-02 13:48:39,2024-12-02 12:18:39
857,42,business,10,Flight-501,1,2024-12-02 13:38:39,2024-12-02 13:38:39,2024-12-02 13:58:39,2024-12-02 11:48:39
858,94,business,8,Flight-501,1,2024-12-02 13:58:39,2024-12-02 13:58:39,2024-12-02 13:58:39,2024-12-01 23:08:39
859,112,economy,43,Flight-501,1,2024-12-02 13:58:39,2024-12-02 13:58:39,2024-12-02 13:58:39,2024-12-02 07:48:39
860,176,business,3,Flight-501,1,2024-12-02 13:38:39,2024-12-02 13:38:39,2024-12-02 13:58:39,2024-12-02 09:58:39
861,188,business,13,Flight-501,1,2024-12-02 13:38:39,2024-12-02 13:38:39,2024-12-02 13:58:39,2024-12-01 22:38:39
862,83,business,1,Flight-501,1,2024-12-02 13:58:39,2024-12-02 13:58:39,2024-12-02 13:58:39,2024-12-02 08:48:39
863,80,business,7,Flight-501,1,2024-12-02 13:58:39,2024-12-02 13:58:39,2024-12-02 13:58:39,2024-12-02 05:48:39
864,101,economy,25,Flight-501,1,2024-12-02 13:58:39,2024-12-02 13:58:39,2024-12-02 13:58:39,2024-12-01 21:08:39
865,49,business,15,Flight-501,1,2024-12-02 13:48:39,2024-12-02 13:48:39,2024-12-02 13:58:39,2024-12-02 03:18:39
866,5,economy,21,Flight-501,1,2024-12-02 13:58:39,2024-12-02 13:58:39,2024-12-02 13:58:39,2024-12-02 12:28:39
867,131,economy,35,Flight-501,1,2024-12-02 13:58:39,2024-12-02 13:58:39,2024-12-02 13:58:39,2024-12-01 23:48:39
868,121,business,20,Flight-501,1,2024-12-02 13:58:39,2024-12-02 13:58:39,2024-12-02 13:58:39,2024-12-02 12:08:39
869,11,business,19,Flight-501,1,2024-12-02 13:58:39,2024-12-02 13:58:39,2024-12-02 13:58:39,2024-12-02 10:48:39
870,43,economy,30,Flight-501,1,2024-12-02 13:58:39,2024-12-02 13:58:39,2024-12-02 14:08:39,2024-12-02 06:38:39
871,132,economy,41,Flight-501,1,2024-12-02 13:58:39,2024-12-02 13:58:39,2024-12-02 14:08:39,2024-12-02 12:18:39
872,90,economy,22,Flight-501,1,2024-12-02 13:58:39,2024-12-02 13:58:39,2024-12-02 14:08:39,2024-12-02 10:08:39
873,38,business,2,Flight-501,1,2024-12-02 14:08:39,2024-12-02 14:08:39,2024-12-02 14:08:39,2024-12-02 08:38:39
874,89,business,12,Flight-501,1,2024-12-02 14:08:39,2024-12-02 14:08:39,2024-12-02 14:08:39,2024-12-02 12:18:39
875,105,business,5,Flight-501,1,2024-12-02 14:08:39,2024-12-02 14:08:39,2024-12-02 14:08:39,2024-12-02 12:38:39
876,191,economy,50,Flight-501,1,2024-12-02 14:08:39,2024-12-02 14:08:39,2024-12-02 14:08:39,2024-12-02 05:58:39
877,29,economy,23,Flight-501,1,2024-12-02 14:08:39,2024-12-02 14:08:39,2024-12-02 14:08:39,2024-12-02 11:58:39
878,60,business,9,Flight-501,1,2024-12-02 14:08:39,2024-12-02 14:08:39,2024-12-02 14:08:39,2024-12-01 22:38:39
879,72,economy,49,Flight-501,1,2024-12-02 14:08:39,2024-12-02 14:08:39,2024-12-02 14:08:39,2024-12-02 05:28:39
880,138,economy,29,Flight-501,1,2024-12-02 14:08:39,2024-12-02 14:08:39,2024-12-02 14:08:39,2024-12-02 05:48:39
881,179,business,19,Flight-273,1,2024-12-02 16:18:39,2024-12-02 16:18:39,2024-12-02 16:28:39,2024-12-02 04:38:39
882,183,business,14,Flight-273,1,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 10:08:39
883,106,economy,42,Flight-273,1,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 09:08:39
884,155,economy,26,Flight-273,1,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 06:58:39
885,141,economy,34,Flight-273,1,2024-12-02 16:18:39,2024-12-02 16:18:39,2024-12-02 16:28:39,2024-12-02 03:08:39
886,127,economy,45,Flight-273,1,2024-12-02 16:18:39,2024-12-02 16:18:39,2024-12-02 16:28:39,2024-12-02 09:28:39
887,162,economy,25,Flight-273,1,2024-12-02 16:18:39,2024-12-02 16:18:39,2024-12-02 16:28:39,2024-12-02 06:38:39
888,186,business,13,Flight-273,1,2024-12-02 16:18:39,2024-12-02 16:18:39,2024-12-02 16:28:39,2024-12-02 06:18:39
889,102,economy,22,Flight-273,1,2024-12-02 16:18:39,2024-12-02 16:18:39,2024-12-02 16:28:39,2024-12-02 15:08:39
890,128,economy,50,Flight-273,1,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 15:18:39
891,180,business,1,Flight-273,1,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 12:58:39
892,10,economy,47,Flight-273,1,2024-12-02 16:18:39,2024-12-02 16:18:39,2024-12-02 16:28:39,2024-12-02 03:28:39
893,20,business,11,Flight-273,1,2024-12-02 16:18:39,2024-12-02 16:18:39,2024-12-02 16:28:39,2024-12-02 08:08:39
894,27,business,4,Flight-273,1,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 05:58:39
895,88,business,16,Flight-273,1,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 06:38:39
896,14,economy,32,Flight-273,1,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 12:18:39
897,100,economy,35,Flight-273,1,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 08:28:39
898,133,business,10,Flight-273,1,2024-12-02 16:18:39,2024-12-02 16:18:39,2024-12-02 16:28:39,2024-12-02 13:18:39
899,110,economy,46,Flight-273,1,2024-12-02 16:18:39,2024-12-02 16:18:39,2024-12-02 16:28:39,2024-12-02 12:58:39
900,40,business,2,Flight-273,1,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 00:18:39
901,47,economy,44,Flight-273,1,2024-12-02 16:18:39,2024-12-02 16:18:39,2024-12-02 16:28:39,2024-12-01 20:18:39
902,119,business,12,Flight-273,1,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 13:08:39
903,79,economy,29,Flight-273,1,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 02:48:39
904,178,economy,31,Flight-273,1,2024-12-02 16:18:39,2024-12-02 16:18:39,2024-12-02 16:28:39,2024-12-01 22:08:39
905,104,economy,37,Flight-273,1,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 15:08:39
906,33,business,3,Flight-273,1,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 11:18:39
907,108,business,17,Flight-273,1,2024-12-02 16:18:39,2024-12-02 16:18:39,2024-12-02 16:28:39,2024-12-02 03:28:39
908,12,economy,38,Flight-273,1,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 16:38:39,2024-12-02 09:18:39
909,156,business,6,Flight-273,1,2024-12-02 16:28:39,2024-12-02 16:28:39,2024-12-02 16:38:39,2024-12-02 00:28:39
910,117,economy,21,Flight-273,1,2024-12-02 16:38:39,2024-12-02 16:38:39,2024-12-02 16:38:39,2024-12-02 10:28:39
911,45,business,5,Flight-273,1,2024-12-02 16:38:39,2024-12-02 16:38:39,2024-12-02 16:38:39,2024-12-02 13:18:39
912,144,economy,36,Flight-273,1,2024-12-02 16:38:39,2024-12-02 16:38:39,2024-12-02 16:38:39,2024-12-02 02:48:39
913,115,business,20,Flight-273,1,2024-12-02 16:38:39,2024-12-02 16:38:39,2024-12-02 16:38:39,2024-12-02 08:38:39
914,139,economy,39,Flight-273,1,2024-12-02 16:38:39,2024-12-02 16:38:39,2024-12-02 16:38:39,2024-12-02 13:58:39
915,6,economy,33,Flight-273,1,2024-12-02 16:38:39,2024-12-02 16:38:39,2024-12-02 16:38:39,2024-12-02 13:18:39
916,4,economy,43,Flight-273,1,2024-12-02 16:38:39,2024-12-02 16:38:39,2024-12-02 16:38:39,2024-12-02 10:48:39
917,1,business,7,Flight-273,1,2024-12-02 16:38:39,2024-12-02 16:38:39,2024-12-02 16:38:39,2024-12-02 03:38:39
918,93,economy,27,Flight-273,1,2024-12-02 16:38:39,2024-12-02 16:38:39,2024-12-02 16:38:39,2024-12-02 14:28:39
919,2,business,8,Flight-273,1,2024-12-02 16:38:39,2024-12-02 16:38:39,2024-12-02 16:38:39,2024-12-02 06:38:39
920,77,business,9,Flight-273,1,2024-12-02 16:38:39,2024-12-02 16:38:39,2024-12-02 16:48:39,2024-12-02 13:18:39
921,177,economy,28,Flight-273,1,2024-12-02 16:38:39,2024-12-02 16:38:39,2024-12-02 16:48:39,2024-12-02 12:48:39
922,174,business,18,Flight-273,1,2024-12-02 16:38:39,2024-12-02 16:38:39,2024-12-02 16:48:39,2024-12-02 10:38:39
923,52,economy,40,Flight-273,1,2024-12-02 16:38:39,2024-12-02 16:38:39,2024-12-02 16:48:39,2024-12-02 15:18:39
924,95,business,15,Flight-273,1,2024-12-02 16:38:39,2024-12-02 16:48:39,2024-12-02 16:48:39,2024-12-02 11:18:39
925,184,economy,48,Flight-273,1,2024-12-02 16:48:39,2024-12-02 16:48:39,2024-12-02 16:48:39,2024-12-02 12:28:39
926,158,economy,41,Flight-273,1,2024-12-02 16:48:39,2024-12-02 16:48:39,2024-12-02 16:48:39,2024-12-02 14:08:39
927,78,business,20,Flight-346,1,2024-12-01 21:50:40,2024-12-01 21:50:40,2024-12-01 22:10:40,2024-12-01 20:40:40
928,136,business,11,Flight-346,1,2024-12-01 22:10:40,2024-12-01 22:10:40,2024-12-01 22:10:40,2024-12-01 20:40:40
929,182,business,6,Flight-312,1,2024-12-02 00:10:40,2024-12-02 00:10:40,2024-12-02 00:10:40,2024-12-01 21:00:40
930,22,business,13,Flight-312,1,2024-12-02 00:10:40,2024-12-02 00:10:40,2024-12-02 00:20:40,2024-12-01 20:30:40
931,2,business,14,Flight-261,1,2024-12-02 05:40:40,2024-12-02 05:40:40,2024-12-02 05:50:40,2024-12-01 22:30:40
932,81,business,15,Flight-261,1,2024-12-02 05:50:40,2024-12-02 05:50:40,2024-12-02 05:50:40,2024-12-02 01:50:40
933,144,economy,44,Flight-261,1,2024-12-02 05:50:40,2024-12-02 05:50:40,2024-12-02 06:00:40,2024-12-02 00:10:40
934,20,business,10,Flight-261,1,2024-12-02 05:50:40,2024-12-02 05:50:40,2024-12-02 06:00:40,2024-12-01 22:40:40
935,46,economy,22,Flight-261,1,2024-12-02 05:50:40,2024-12-02 06:00:40,2024-12-02 06:00:40,2024-12-01 23:50:40
936,68,business,7,Flight-261,1,2024-12-02 05:40:40,2024-12-02 05:40:40,2024-12-02 06:00:40,2024-12-01 21:30:40
937,114,economy,36,Flight-261,1,2024-12-02 05:30:40,2024-12-02 05:30:40,2024-12-02 06:00:40,2024-12-02 02:20:40
938,120,economy,35,Flight-261,1,2024-12-02 05:40:40,2024-12-02 05:40:40,2024-12-02 06:00:40,2024-12-02 04:20:40
939,111,business,12,Flight-261,1,2024-12-02 05:50:40,2024-12-02 05:50:40,2024-12-02 06:00:40,2024-12-02 01:10:40
940,17,economy,41,Flight-261,1,2024-12-02 06:00:40,2024-12-02 06:00:40,2024-12-02 06:10:40,2024-12-01 21:00:40
941,162,economy,46,Flight-280,1,2024-12-02 07:40:40,2024-12-02 07:40:40,2024-12-02 08:00:40,2024-12-02 06:50:40
942,138,economy,22,Flight-280,1,2024-12-02 08:00:40,2024-12-02 08:00:40,2024-12-02 08:00:40,2024-12-02 03:30:40
943,79,economy,42,Flight-280,1,2024-12-02 08:00:40,2024-12-02 08:00:40,2024-12-02 08:10:40,2024-12-02 01:30:40
944,80,economy,44,Flight-280,1,2024-12-02 07:50:40,2024-12-02 07:50:40,2024-12-02 08:10:40,2024-12-02 04:30:40
945,58,business,2,Flight-280,1,2024-12-02 08:10:40,2024-12-02 08:10:40,2024-12-02 08:10:40,2024-12-02 02:00:40
946,62,economy,31,Flight-280,1,2024-12-02 08:10:40,2024-12-02 08:10:40,2024-12-02 08:10:40,2024-12-01 22:20:40
947,153,business,13,Flight-280,1,2024-12-02 08:10:40,2024-12-02 08:10:40,2024-12-02 08:10:40,2024-12-01 23:20:40
948,103,business,1,Flight-280,1,2024-12-02 08:10:40,2024-12-02 08:10:40,2024-12-02 08:20:40,2024-12-02 05:40:40
949,58,economy,48,Flight-794,1,2024-12-02 15:56:09,2024-12-02 15:56:09,2024-12-02 15:56:09,2024-12-02 11:46:09
950,87,business,19,Flight-794,1,2024-12-02 15:46:09,2024-12-02 15:46:09,2024-12-02 15:56:09,2024-12-02 14:26:09
951,143,business,18,Flight-794,1,2024-12-02 15:46:09,2024-12-02 15:46:09,2024-12-02 16:06:09,2024-12-02 13:16:09
952,173,business,13,Flight-998,1,2024-12-02 16:06:09,2024-12-02 16:06:09,2024-12-02 16:06:09,2024-12-02 12:06:09
953,170,business,14,Flight-266,1,2024-12-02 16:16:09,2024-12-02 16:16:09,2024-12-02 16:26:09,2024-12-02 13:36:09
954,138,business,16,Flight-266,1,2024-12-02 16:26:09,2024-12-02 16:26:09,2024-12-02 16:36:09,2024-12-02 13:06:09
955,122,economy,34,Flight-266,1,2024-12-02 16:26:09,2024-12-02 16:26:09,2024-12-02 16:36:09,2024-12-02 11:46:09
956,130,business,18,Flight-266,1,2024-12-02 16:36:09,2024-12-02 16:36:09,2024-12-02 16:36:09,2024-12-02 15:16:09
957,166,economy,36,Flight-266,1,2024-12-02 16:36:09,2024-12-02 16:36:09,2024-12-02 16:36:09,2024-12-02 13:36:09
958,34,business,14,Flight-174,1,2024-12-02 16:26:09,2024-12-02 16:26:09,2024-12-02 16:36:09,2024-12-02 11:46:09
959,72,economy,41,Flight-174,1,2024-12-02 16:26:09,2024-12-02 16:26:09,2024-12-02 16:46:09,2024-12-02 11:56:09
960,137,business,8,Flight-266,1,2024-12-02 16:36:09,2024-12-02 16:36:09,2024-12-02 16:46:09,2024-12-02 11:56:09
961,187,business,2,Flight-174,1,2024-12-02 16:46:09,2024-12-02 16:46:09,2024-12-02 16:46:09,2024-12-02 11:46:09
962,198,business,2,Flight-793,1,2024-12-02 18:56:09,2024-12-02 18:56:09,2024-12-02 19:06:09,2024-12-02 16:16:09
963,42,business,13,Flight-793,1,2024-12-02 19:06:09,2024-12-02 19:06:09,2024-12-02 19:06:09,2024-12-02 13:06:09
964,157,business,10,Flight-793,1,2024-12-02 19:06:09,2024-12-02 19:06:09,2024-12-02 19:06:09,2024-12-02 14:06:09
965,64,economy,26,Flight-793,1,2024-12-02 18:56:09,2024-12-02 18:56:09,2024-12-02 19:06:09,2024-12-02 11:46:09
966,41,economy,39,Flight-793,1,2024-12-02 19:06:09,2024-12-02 19:06:09,2024-12-02 19:16:09,2024-12-02 15:36:09
967,147,business,16,Flight-793,1,2024-12-02 19:06:09,2024-12-02 19:06:09,2024-12-02 19:16:09,2024-12-02 13:26:09
968,177,economy,37,Flight-793,1,2024-12-02 19:06:09,2024-12-02 19:06:09,2024-12-02 19:16:09,2024-12-02 12:46:09
969,184,business,18,Flight-793,1,2024-12-02 18:56:09,2024-12-02 18:56:09,2024-12-02 19:16:09,2024-12-02 13:26:09
970,101,business,17,Flight-793,1,2024-12-02 18:56:09,2024-12-02 18:56:09,2024-12-02 19:16:09,2024-12-02 12:36:09
971,139,business,14,Flight-793,1,2024-12-02 19:06:09,2024-12-02 19:06:09,2024-12-02 19:16:09,2024-12-02 14:06:09
972,66,business,19,Flight-793,1,2024-12-02 19:16:09,2024-12-02 19:16:09,2024-12-02 19:16:09,2024-12-02 12:06:09
973,17,economy,31,Flight-343,1,2024-12-02 17:34:57,2024-12-02 17:34:57,2024-12-02 17:34:57,2024-12-02 14:54:57
974,33,business,7,Flight-780,1,2024-12-02 19:54:57,2024-12-02 19:54:57,2024-12-02 20:04:57,2024-12-02 16:04:57
975,197,business,7,Flight-728,1,2024-12-02 20:04:57,2024-12-02 20:04:57,2024-12-02 20:14:57,2024-12-02 13:54:57
976,82,business,10,Flight-728,1,2024-12-02 20:04:57,2024-12-02 20:04:57,2024-12-02 20:24:57,2024-12-02 17:14:57
977,118,business,11,Flight-728,1,2024-12-02 20:14:57,2024-12-02 20:14:57,2024-12-02 20:24:57,2024-12-02 15:04:57
978,18,business,9,Flight-728,1,2024-12-02 20:24:57,2024-12-02 20:24:57,2024-12-02 20:24:57,2024-12-02 17:34:57
979,58,economy,48,Flight-728,1,2024-12-02 20:24:57,2024-12-02 20:24:57,2024-12-02 20:24:57,2024-12-02 15:04:57
980,102,business,4,Flight-728,1,2024-12-02 20:24:57,2024-12-02 20:24:57,2024-12-02 20:34:57,2024-12-02 16:04:57
981,104,economy,49,Flight-381,1,2024-12-02 17:17:31,2024-12-02 17:17:31,2024-12-02 17:17:31,2024-12-02 14:47:31
982,119,business,2,Flight-381,1,2024-12-02 17:17:31,2024-12-02 17:17:31,2024-12-02 17:17:31,2024-12-02 14:47:31
983,42,economy,32,Flight-381,1,2024-12-02 17:07:31,2024-12-02 17:07:31,2024-12-02 17:27:31,2024-12-02 13:47:31
984,163,business,6,Flight-381,1,2024-12-02 17:07:31,2024-12-02 17:17:31,2024-12-02 17:27:31,2024-12-02 13:47:31
985,46,economy,23,Flight-971,1,2024-12-02 18:17:31,2024-12-02 18:17:31,2024-12-02 18:17:31,2024-12-02 14:17:31
986,19,business,12,Flight-971,1,2024-12-02 18:17:31,2024-12-02 18:17:31,2024-12-02 18:27:31,2024-12-02 13:47:31
987,114,business,10,Flight-971,1,2024-12-02 18:27:31,2024-12-02 18:27:31,2024-12-02 18:27:31,2024-12-02 15:07:31
988,24,business,8,Flight-153,1,2024-12-02 18:48:35,2024-12-02 18:48:35,2024-12-02 18:58:35,2024-12-02 16:58:35
989,172,economy,26,Flight-153,1,2024-12-02 18:58:35,2024-12-02 18:58:35,2024-12-02 18:58:35,2024-12-02 13:48:35
990,65,economy,36,Flight-153,1,2024-12-02 18:48:35,2024-12-02 18:48:35,2024-12-02 18:58:35,2024-12-02 13:48:35
991,51,business,13,Flight-153,1,2024-12-02 18:48:35,2024-12-02 18:48:35,2024-12-02 18:58:35,2024-12-02 17:38:35
992,164,business,15,Flight-213,1,2024-12-02 19:28:35,2024-12-02 19:28:35,2024-12-02 19:38:35,2024-12-02 17:38:35
993,76,business,16,Flight-213,1,2024-12-02 19:28:35,2024-12-02 19:28:35,2024-12-02 19:48:35,2024-12-02 17:48:35
994,27,business,12,Flight-213,1,2024-12-02 19:18:35,2024-12-02 19:18:35,2024-12-02 19:48:35,2024-12-02 14:58:35
995,158,business,5,Flight-213,1,2024-12-02 19:38:35,2024-12-02 19:38:35,2024-12-02 19:48:35,2024-12-02 14:28:35
996,127,economy,24,Flight-421,1,2024-12-02 19:48:35,2024-12-02 19:48:35,2024-12-02 19:58:35,2024-12-02 18:48:35
997,117,business,19,Flight-421,1,2024-12-02 19:58:35,2024-12-02 19:58:35,2024-12-02 19:58:35,2024-12-02 18:08:35
998,133,business,5,Flight-421,1,2024-12-02 19:58:35,2024-12-02 19:58:35,2024-12-02 19:58:35,2024-12-02 17:18:35
999,11,business,11,Flight-421,1,2024-12-02 19:58:35,2024-12-02 19:58:35,2024-12-02 19:58:35,2024-12-02 14:18:35
1000,72,economy,38,Flight-421,1,2024-12-02 19:48:35,2024-12-02 19:48:35,2024-12-02 19:58:35,2024-12-02 15:18:35
1001,116,economy,32,Flight-421,1,2024-12-02 20:08:35,2024-12-02 20:08:35,2024-12-02 20:18:35,2024-12-02 18:38:35
1002,25,economy,37,Flight-421,1,2024-12-02 20:18:35,2024-12-02 20:18:35,2024-12-02 20:18:35,2024-12-02 16:48:35
1003,23,business,12,Flight-329,1,2024-12-02 22:48:35,2024-12-02 22:48:35,2024-12-02 22:48:35,2024-12-02 20:18:35
1004,90,business,17,Flight-329,1,2024-12-02 22:48:35,2024-12-02 22:48:35,2024-12-02 22:48:35,2024-12-02 18:38:35
1005,141,business,5,Flight-329,1,2024-12-02 22:48:35,2024-12-02 22:48:35,2024-12-02 22:58:35,2024-12-02 20:38:35
1006,183,business,9,Flight-329,1,2024-12-02 22:58:35,2024-12-02 22:58:35,2024-12-02 22:58:35,2024-12-02 20:48:35
1007,189,business,19,Flight-329,1,2024-12-02 22:58:35,2024-12-02 22:58:35,2024-12-02 23:08:35,2024-12-02 19:38:35
1008,147,economy,41,Flight-329,1,2024-12-02 22:58:35,2024-12-02 22:58:35,2024-12-02 23:08:35,2024-12-02 14:58:35
1009,53,business,4,Flight-873,1,2024-12-03 01:28:35,2024-12-03 01:28:35,2024-12-03 01:38:35,2024-12-02 20:48:35
1010,26,economy,27,Flight-873,1,2024-12-03 01:38:35,2024-12-03 01:38:35,2024-12-03 01:38:35,2024-12-02 17:48:35
1011,66,economy,42,Flight-873,1,2024-12-03 01:28:35,2024-12-03 01:28:35,2024-12-03 01:38:35,2024-12-02 23:38:35
1012,137,business,10,Flight-873,1,2024-12-03 01:28:35,2024-12-03 01:28:35,2024-12-03 01:38:35,2024-12-02 19:48:35
1013,102,economy,30,Flight-873,1,2024-12-03 01:38:35,2024-12-03 01:38:35,2024-12-03 01:38:35,2024-12-02 18:18:35
1014,13,economy,25,Flight-873,1,2024-12-03 01:38:35,2024-12-03 01:38:35,2024-12-03 01:38:35,2024-12-02 14:38:35
1015,157,economy,38,Flight-873,1,2024-12-03 01:28:35,2024-12-03 01:28:35,2024-12-03 01:38:35,2024-12-02 23:18:35
1016,63,business,16,Flight-873,1,2024-12-03 01:28:35,2024-12-03 01:28:35,2024-12-03 01:48:35,2024-12-02 21:38:35
1017,180,business,18,Flight-873,1,2024-12-03 01:28:35,2024-12-03 01:28:35,2024-12-03 01:48:35,2024-12-02 16:18:35
1018,166,economy,41,Flight-873,1,2024-12-03 01:28:35,2024-12-03 01:28:35,2024-12-03 01:48:35,2024-12-02 20:18:35
1019,69,business,13,Flight-873,1,2024-12-03 01:48:35,2024-12-03 01:48:35,2024-12-03 01:48:35,2024-12-02 14:38:35
1020,182,business,5,Flight-873,1,2024-12-03 01:48:35,2024-12-03 01:48:35,2024-12-03 01:58:35,2024-12-02 20:38:35
1021,176,business,20,Flight-873,1,2024-12-03 01:48:35,2024-12-03 01:48:35,2024-12-03 01:58:35,2024-12-02 18:58:35
1022,78,economy,27,Flight-390,1,2024-12-03 02:18:35,2024-12-03 02:18:35,2024-12-03 02:28:35,2024-12-02 20:28:35
